Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
30,5000,6,sf,linear_sem,10,DF-PC (Pure),0.4339622641509434,0.7931034482758621,0.2987012987012987,60.0,11209,6068,5633,6068,5141,1.2866265773773193,1.125234842300415,0.1613917350769043
30,5000,6,sf,linear_sem,11,DF-PC (Pure),0.6909090909090908,0.9047619047619048,0.5588235294117647,34.0,11563,6260,5825,6260,5303,1.365067958831787,1.179985523223877,0.18508243560791016
30,5000,6,sf,linear_sem,12,DF-PC (Pure),0.591304347826087,0.85,0.4533333333333333,47.0,12036,6578,6143,6578,5458,2.1992344856262207,2.0175271034240723,0.18170738220214844
30,5000,6,sf,linear_sem,13,DF-PC (Pure),0.5535714285714286,0.7948717948717948,0.4246575342465753,50.0,15830,8622,8187,8622,7208,3.8034422397613525,3.531217575073242,0.27222466468811035
30,5000,6,sf,linear_sem,14,DF-PC (Pure),0.5625,0.6545454545454545,0.4931506849315068,56.0,15019,7440,7005,7440,7579,2.6688268184661865,2.3609249591827393,0.30790185928344727
30,5000,6,sf,linear_sem,15,DF-PC (Pure),0.574074074074074,0.7948717948717948,0.4492753623188406,46.0,8225,4387,3952,4387,3838,1.47780179977417,1.3592267036437988,0.1185750961303711
30,5000,6,sf,linear_sem,16,DF-PC (Pure),0.5,0.7368421052631579,0.3783783783783784,56.0,14090,7936,7501,7936,6154,3.397313356399536,3.070338726043701,0.32697463035583496
30,5000,6,sf,linear_sem,17,DF-PC (Pure),0.5203252032520326,0.6956521739130435,0.4155844155844156,59.0,13088,6597,6162,6597,6491,2.1045093536376953,1.9004278182983398,0.20408153533935547
30,5000,6,sf,linear_sem,18,DF-PC (Pure),0.5739130434782609,0.8048780487804879,0.44594594594594594,49.0,9489,4616,4181,4616,4873,2.584141492843628,2.420017957687378,0.16412353515625
30,5000,6,sf,linear_sem,19,DF-PC (Pure),0.5245901639344263,0.7441860465116279,0.4050632911392405,58.0,16093,9130,8695,9130,6963,3.2907795906066895,3.019726276397705,0.2710533142089844
30,5000,6,sf,linear_sem,20,DF-PC (Pure),0.5378151260504201,0.7804878048780488,0.41025641025641024,55.0,9899,5158,4723,5158,4741,2.698617696762085,2.526839256286621,0.17177844047546387
30,5000,6,sf,linear_sem,21,DF-PC (Pure),0.6126126126126126,0.918918918918919,0.4594594594594595,43.0,13224,7451,7016,7451,5773,1.4359643459320068,1.2486398220062256,0.18732452392578125
30,5000,6,sf,linear_sem,22,DF-PC (Pure),0.5378151260504201,0.8205128205128205,0.4,55.0,15548,9048,8613,9048,6500,3.3594350814819336,3.1157736778259277,0.24366140365600586
30,5000,6,sf,linear_sem,23,DF-PC (Pure),0.5811965811965812,0.7906976744186046,0.4594594594594595,49.0,10435,5356,4921,5356,5079,1.766420841217041,1.5966711044311523,0.16974973678588867
30,5000,6,sf,linear_sem,24,DF-PC (Pure),0.639344262295082,0.8478260869565217,0.5131578947368421,44.0,10698,5504,5069,5504,5194,1.4121475219726562,1.242469072341919,0.1696784496307373
30,5000,6,sf,linear_sem,25,DF-PC (Pure),0.7419354838709677,0.8679245283018868,0.647887323943662,32.0,14951,8040,7605,8040,6911,2.9888436794281006,2.6148386001586914,0.3740050792694092
30,5000,6,sf,linear_sem,26,DF-PC (Pure),0.5217391304347826,0.8108108108108109,0.38461538461538464,55.0,12699,7095,6660,7095,5604,1.6136138439178467,1.4331870079040527,0.18042683601379395
30,5000,6,sf,linear_sem,27,DF-PC (Pure),0.5454545454545454,0.6875,0.4520547945205479,55.0,13400,6882,6447,6882,6518,2.9270853996276855,2.6837973594665527,0.2432880401611328
30,5000,6,sf,linear_sem,28,DF-PC (Pure),0.631578947368421,0.8780487804878049,0.4931506849315068,42.0,9407,4538,4103,4538,4869,1.4409215450286865,1.2833881378173828,0.1575334072113037
30,5000,6,sf,linear_sem,29,DF-PC (Pure),0.5225225225225226,0.8529411764705882,0.37662337662337664,53.0,12053,6683,6248,6683,5370,1.0328388214111328,0.8593964576721191,0.17344236373901367
30,5000,6,er,discrete,0,Standard PC,0.3018867924528302,1.0,0.17777777777777778,74.0,1029,583,148,583,446,0.14858770370483398,0.13953161239624023,0.00905609130859375
30,5000,6,er,discrete,1,Standard PC,0.2692307692307693,1.0,0.15555555555555556,76.0,1017,580,145,580,437,0.14845538139343262,0.13953113555908203,0.008924245834350586
30,5000,6,er,discrete,2,Standard PC,0.26666666666666666,0.9333333333333333,0.15555555555555556,77.0,1032,594,159,594,438,0.14757585525512695,0.1385190486907959,0.009056806564331055
30,5000,6,er,discrete,3,Standard PC,0.37837837837837834,1.0,0.23333333333333334,69.0,1227,771,336,771,456,0.18163347244262695,0.17189383506774902,0.00973963737487793
30,5000,6,er,discrete,4,Standard PC,0.25,0.9285714285714286,0.14444444444444443,78.0,944,507,72,507,437,0.13228940963745117,0.12351584434509277,0.008773565292358398
30,5000,6,er,discrete,5,Standard PC,0.375,0.9545454545454546,0.23333333333333334,70.0,1075,625,190,625,450,0.268949031829834,0.2524752616882324,0.016473770141601562
